0,613505446.460591,33.30234109879292,95273663.60000001,1946.5521930694551
1,613505446.460591,33.30234109879292,95435763.19999999,1949.8640771720795
2,613505446.460591,33.30234109879292,122346701.19999997,2499.685962907311
3,289056206.9672142,30.087389513618938,72020154.29714848,626.3554425532133
4,289056206.9672142,30.087389513618938,65178071.89714849,566.8502166694188
5,289056206.9672142,30.087389513618938,83875728.69714849,729.4627410935132
6,258083035.91744366,55.53458632558577,71061619.31098112,1018.4931201591487
7,258083035.91744366,55.53458632558577,66092675.56647168,947.27556183004
8,258083035.91744366,55.53458632558577,77254721.31098112,1107.2559690866449
9,447134295.0871098,170.43215566011818,82283440.69829951,6270.496965429546
10,447134295.0871098,170.43215566011818,68776359.09829953,5241.17547053538
11,447134295.0871098,170.43215566011818,82873166.69829951,6315.437661419563
12,364319017.4394321,29.3934598604497,87310467.60000002,934.9725603773751
13,364319017.4394321,29.3934598604497,80468205.20000002,861.7015337667943
14,364319017.4394321,29.3934598604497,102306638.8,1095.5605055359856
15,203663997.21880248,29.399520038778725,88416975.17357425,529.4075819919663
16,203663997.21880248,29.399520038778725,71371747.14714849,427.34716953998293
17,203663997.21880248,29.399520038778725,85704476.34714848,513.1661595497823
18,214290466.84757406,55.8949122768284,100036883.10549058,1198.2164611210437
19,214290466.84757406,55.8949122768284,80985483.90549058,970.023624437437
20,214290466.84757406,55.8949122768284,92310140.70549056,1105.6674967079991
21,415225451.96091837,171.88654035010634,98684758.14829953,7043.295637608493
22,415225451.96091837,171.88654035010634,96915286.14829953,6917.005472315272
23,415225451.96091837,171.88654035010634,105585458.94829953,7535.810153052121
24,302022410.18414223,28.416239550863907,138536110.0,1188.9641586559762
25,302022410.18414223,28.416239550863907,112362660.00000001,964.3346814866358
26,302022410.18414223,28.416239550863907,135587176.0,1163.6554010169607
27,195338512.26610625,31.315235003644943,151276204.39999998,925.3673459886552
28,195338512.26610625,31.315235003644943,142281666.40000004,870.3471146808552
29,195338512.26610625,31.315235003644943,155980066.80000004,954.1412082246111
30,326697210.5281705,89.68591446342249,202782723.20000002,5941.561789768917
31,326697210.5281705,89.68591446342249,200556205.60000002,5876.324516653887
32,326697210.5281705,89.68591446342249,203608280.8,5965.750741440976
33,815845973.5587401,344.61019748520715,273561603.20000005,76911.52797328602
34,815845973.5587401,344.61019748520715,271335085.6,76285.54512820735
35,815845973.5587401,344.61019748520715,274387160.8,77143.63253658445
36,429672387.55547893,42.25790171020115,304866374.0,5535.475069442816
37,429672387.55547893,42.25790171020115,289265807.2,5252.2147430987325
38,429672387.55547893,42.25790171020115,313345109.99999994,5689.423932784454
39,608134399.7911665,100.1712758499125,503592963.19999987,30677.674048067398
40,608134399.7911665,100.1712758499125,501366445.5999999,30542.03994237804
41,608134399.7911665,100.1712758499125,504418520.79999995,30727.96503466057
42,1285223340.8847349,358.558014914187,786708483.1999999,362536.6123251899
43,1285223340.8847349,358.558014914187,784481965.5999999,361510.57261006813
44,1285223340.8847349,358.558014914187,787534040.8,362917.0516645065
45,3243380999.0718684,1378.838208965823,1069824003.1999999,4784357.408221527
46,3243380999.0718684,1378.838208965823,1067597485.5999999,4774400.204099883
47,3243380999.0718684,1378.838208965823,1070649560.8000001,4788049.382422573
48,618442086.5629908,54.50611167983346,95273663.60000001,3211.5678682395114
49,618442086.5629908,54.50611167983346,95435763.19999999,3217.0320631402146
50,618442086.5629908,54.50611167983346,122346701.19999997,4124.169466272318
51,286863816.4136143,35.45186044522037,72020154.29714848,732.4345973115761
52,286863816.4136143,35.45186044522037,65178071.89714849,662.8516046573235
53,286863816.4136143,35.45186044522037,83875728.69714849,853.0040815941894
54,244650255.52704373,49.57250224164353,71063807.11247872,861.8565470741826
55,244650255.52704373,49.57250224164353,66097051.16946688,801.6201018126862
56,244650255.52704373,49.57250224164353,77256909.11247872,936.9660257564883
57,406925422.8439101,135.68546869756963,82288626.66999231,4543.473265819491
58,406925422.8439101,135.68546869756963,68781545.06999233,3797.695062533211
59,406925422.8439101,135.68546869756963,82878352.66999231,4576.034318586892
60,369255657.541832,50.5972304414902,87310467.60000002,1631.2488464250644
61,369255657.541832,50.5972304414902,80468205.20000002,1503.4127122965422
62,369255657.541832,50.5972304414902,102306638.8,1911.4270157009867
63,201471606.6652025,34.763990970380135,88416975.17357425,619.2687023446338
64,201471606.6652025,34.763990970380135,71371747.14714849,499.88465623390584
65,201471606.6652025,34.763990970380135,85704476.34714848,600.2704768901389
66,200857686.45717403,49.93282819288616,100036883.10549058,1003.3091500446845
67,200857686.45717403,49.93282819288616,80985483.90549058,812.2351926688087
68,200857686.45717403,49.93282819288616,92310140.70549056,925.8146189347608
69,375016579.7177183,137.13985338755788,98694744.11999233,5075.8429332199885
70,375016579.7177183,137.13985338755788,96925272.11999233,4984.839485905602
71,375016579.7177183,137.13985338755788,105595444.91999233,5430.744034613595
72,306959050.28654224,49.620010131904365,138536110.0,2110.0866018106694
73,306959050.28654224,49.620010131904365,112362660.00000001,1711.4306400678329
74,306959050.28654224,49.620010131904365,135587176.0,2065.1704703917644
75,192780723.28690648,37.57378442384662,151276204.39999998,1095.7693889570946
